Delta_with_1_last_read_mean,Delta_with_1_last_read_std,Delta_with_1_last_read_median,Delta_with_1_last_read_unique,Delta_with_1_last_read_zeros_frac,Delta_with_1_last_read_entropy,Delta_with_1_last_read_mode,Delta_with_1_last_read_mode_count,Delta_with_1_last_read_ac_first_peak,Delta_with_1_last_read_fft_dom_bin,Delta_with_1_last_read_fft_dom_power,Delta_with_1_last_write_mean,Delta_with_1_last_write_std,Delta_with_1_last_write_median,Delta_with_1_last_write_unique,Delta_with_1_last_write_zeros_frac,Delta_with_1_last_write_entropy,Delta_with_1_last_write_mode,Delta_with_1_last_write_mode_count,Delta_with_1_last_write_ac_first_peak,Delta_with_1_last_write_fft_dom_bin,Delta_with_1_last_write_fft_dom_power,start,length,Target
0.9517445395486748,11.779558391358751,0.0,48,0.15,2.772292766947801,0.0,15,13,15,227.8287823704151,-1.8537468510592825,7.583182889642986,-1.6094379124341005,37,0.16,2.464439144524168,0.0,16,5,39,162.9876064351567,0,100,7
-0.7397595723144282,3.625222916169595,-0.8047189562170501,26,0.2,2.2464393447889863,0.0,20,2,50,244.41416445615803,0.1323236225152753,4.071192266018292,0.0,24,0.2,2.3219280950043144,0.0,20,10,50,209.92351283781443,50,100,7
-0.7349588396239167,3.6021636102475463,-0.8047189562170501,26,0.2,2.2464393447889863,0.0,20,2,50,242.9739446490045,0.1323236225152753,4.041934706744982,0.0,24,0.2,2.3219280950043144,0.0,20,10,50,208.93486079984265,100,100,7
-0.7299157594952906,3.5779817002316507,-0.8047189562170501,26,0.2,2.2464393447889863,0.0,20,2,50,241.4610206104167,0.1323236225152754,4.011187080140715,0.0,24,0.2,2.3219280950043144,0.0,20,10,50,207.89473806639307,150,100,7
-0.7246045329177179,3.552560918569976,-0.8047189562170501,26,0.2,2.2464393447889863,0.0,20,2,50,239.8676526371449,0.1323236225152754,3.97878828756936,0.0,24,0.2,2.3219280950043144,0.0,20,10,50,206.79748396929853,200,100,7
-0.7189950039663802,3.525765829418177,-0.8047189562170501,26,0.2,2.2464393447889863,0.0,20,2,50,238.1847939517436,0.1323236225152753,3.944549496846113,0.0,24,0.2,2.3219280950043144,0.0,20,10,50,205.6364482947056,250,100,7
-0.7130516187058218,3.4974373502204466,-0.8047189562170501,26,0.2,2.2464393447889863,0.0,20,2,50,236.4017783735761,0.1323236225152753,3.9082473673967,0.0,24,0.2,2.3219280950043144,0.0,20,10,50,204.4037459822934,300,100,7
-0.7067320528245764,3.4673868791205966,-0.8047189562170501,26,0.2,2.2464393447889863,0.0,20,2,50,234.5059086092025,0.1323236225152753,3.869615065953804,0.0,24,0.2,2.3219280950043144,0.0,20,10,50,203.08993064796616,350,100,7
-0.6999853726625923,3.435388470933112,-0.8047189562170501,26,0.2,2.2464393447889863,0.0,20,2,50,232.48190456060723,0.1323236225152754,3.8283301452749448,0.0,24,0.2,2.3219280950043144,0.0,20,10,50,201.68355233875428,400,100,7
-0.6986452248364465,3.43006491366121,-0.8047189562170501,26,0.2,2.2464393447889863,0.0,20,2,50,232.07986021276355,0.1323236225152754,3.821161617553461,0.0,24,0.2,2.3219280950043144,0.0,20,10,50,201.39429248156225,450,100,7
