Delta_with_1_last_read_mean,Delta_with_1_last_read_std,Delta_with_1_last_read_median,Delta_with_1_last_read_unique,Delta_with_1_last_read_zeros_frac,Delta_with_1_last_read_entropy,Delta_with_1_last_read_mode,Delta_with_1_last_read_mode_count,Delta_with_1_last_read_ac_first_peak,Delta_with_1_last_read_fft_dom_bin,Delta_with_1_last_read_fft_dom_power,Delta_with_1_last_write_mean,Delta_with_1_last_write_std,Delta_with_1_last_write_median,Delta_with_1_last_write_unique,Delta_with_1_last_write_zeros_frac,Delta_with_1_last_write_entropy,Delta_with_1_last_write_mode,Delta_with_1_last_write_mode_count,Delta_with_1_last_write_ac_first_peak,Delta_with_1_last_write_fft_dom_bin,Delta_with_1_last_write_fft_dom_power,start,length,Target,Fine_grained_Target
-0.736678754622819,3.610612007539,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,243.489919148675,0.132323622515275,4.05261699086427,0,24,0.2,2.32192809500431,0,20,10,50,209.287784930997,600,100,7,2
-0.739759572314428,3.62522291616959,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,244.414164456158,0.132323622515275,4.07119226601829,0,24,0.2,2.32192809500431,0,20,10,50,209.923512837814,650,100,7,2
-0.734958839623917,3.60216361024755,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,242.973944649004,0.132323622515275,4.04193470674498,0,24,0.2,2.32192809500431,0,20,10,50,208.934860799843,700,100,7,2
-0.731878021932308,3.58745466475757,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,242.049699341522,0.132323622515275,4.02322435135605,0,24,0.2,2.32192809500431,0,20,10,50,208.299132893025,750,100,7,2
-0.736678754622819,3.610612007539,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,243.489919148675,0.132323622515275,4.05261699086427,0,24,0.2,2.32192809500431,0,20,10,50,209.287784930997,800,100,7,2
-0.739759572314428,3.62522291616959,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,244.414164456158,0.132323622515275,4.07119226601829,0,24,0.2,2.32192809500431,0,20,10,50,209.923512837814,850,100,7,2
-0.734958839623917,3.60216361024755,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,242.973944649004,0.132323622515275,4.04193470674498,0,24,0.2,2.32192809500431,0,20,10,50,208.934860799843,900,100,7,2
-0.513861866629626,6.83546750016632,0,29,0.18,2.53315106448298,0,18,8,50,335.984471838977,-0.204044996849109,5.77195099849195,0,33,0.17,2.42651816019462,2.56494935746154,18,8,50,247.724316996909,950,100,7,2
0.928465188473964,11.6929604522998,0,48,0.15,2.7722927669478,0,15,13,15,225.599663319487,-1.84617845372843,7.55818833492168,-1.6094379124341,37,0.16,2.46443914452417,0,16,5,39,162.337512324123,0,100,7,3
-0.739759572314428,3.62522291616959,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,244.414164456158,0.132323622515275,4.07119226601829,0,24,0.2,2.32192809500431,0,20,10,50,209.923512837814,50,100,7,3
