Delta_with_1_last_read_mean,Delta_with_1_last_read_std,Delta_with_1_last_read_median,Delta_with_1_last_read_unique,Delta_with_1_last_read_zeros_frac,Delta_with_1_last_read_entropy,Delta_with_1_last_read_mode,Delta_with_1_last_read_mode_count,Delta_with_1_last_read_ac_first_peak,Delta_with_1_last_read_fft_dom_bin,Delta_with_1_last_read_fft_dom_power,Delta_with_1_last_write_mean,Delta_with_1_last_write_std,Delta_with_1_last_write_median,Delta_with_1_last_write_unique,Delta_with_1_last_write_zeros_frac,Delta_with_1_last_write_entropy,Delta_with_1_last_write_mode,Delta_with_1_last_write_mode_count,Delta_with_1_last_write_ac_first_peak,Delta_with_1_last_write_fft_dom_bin,Delta_with_1_last_write_fft_dom_power,start,length,Target
-1.6452287913642505,14.194730666220806,0.0,37,0.26,2.674966161601877,0.0,26,8,12,303.8531682021556,1.2268308862927717,17.02663656693103,0.0,41,0.31,2.37263553817531,0.0,31,8,25,597.6182310602073,0,100,3
-4.111379715744834,10.740292704428368,0.0,18,0.36,2.178547652442487,0.0,36,8,25,422.2965201176773,4.119722725391032,18.73346221221582,0.0,28,0.38,2.15694290937488,0.0,38,8,25,884.2582780735565,50,100,3
-4.119852694348638,10.730478796098932,0.0,18,0.38,1.9072315245979987,0.0,38,8,25,419.316520664312,4.71841711177856,19.11411528354927,1.0986122886681098,29,0.37,1.3229349239878838,0.0,37,8,25,923.52465808901,100,100,3
-3.752865418815559,10.396755893487931,0.0,17,0.39,2.130998777696401,0.0,39,8,25,385.5881938907772,5.054959162934271,18.767341652114457,2.19722457733622,28,0.37,1.9030845704035448,0.0,37,8,25,893.4739689763885,150,100,3
-3.744392440211623,10.4065857196955,0.0,17,0.37,2.1527959547937274,0.0,37,8,25,388.580388984407,4.456264776546611,18.390467306310985,1.0986122886681098,27,0.38,2.15694290937488,0.0,38,8,25,853.9455713727101,200,100,3
-4.111379715744551,10.74029270442765,0.0,18,0.36,2.178547652442487,0.0,36,8,25,422.296520117649,4.119722725390791,18.73346221221452,0.0,28,0.38,2.15694290937488,0.0,38,8,25,884.2582780734961,250,100,3
-4.119852694348355,10.730478796098213,0.0,18,0.38,1.9072315245979987,0.0,38,8,25,419.3165206642836,4.718417111778277,19.114115283547942,1.0986122886681098,29,0.37,1.3229349239878838,0.0,37,8,25,923.5246580889464,300,100,3
-3.752865418815296,10.396755893487232,0.0,17,0.39,2.130998777696401,0.0,39,8,25,385.5881938907512,5.054959162933965,18.767341652113146,2.19722457733622,28,0.37,1.9030845704035448,0.0,37,8,25,893.473968976327,350,100,3
-3.7443924402113615,10.406585719694805,0.0,17,0.37,2.1527959547937274,0.0,37,8,25,388.5803889843808,4.456264776546349,18.390467306309706,1.0986122886681098,27,0.38,2.15694290937488,0.0,38,8,25,853.9455713726517,400,100,3
-4.111379715744267,10.740292704426926,0.0,18,0.36,2.178547652442487,0.0,36,8,25,422.29652011762073,4.119722725390552,18.73346221221322,0.0,28,0.38,2.15694290937488,0.0,38,8,25,884.2582780734357,450,100,3
-4.119852694348071,10.73047879609749,0.0,18,0.38,1.9072315245979987,0.0,38,8,25,419.3165206642553,4.7184171117779945,19.11411528354661,1.0986122886681098,29,0.37,1.3229349239878838,0.0,37,8,25,923.524658088883,500,100,3
