Delta_with_1_last_read_mean,Delta_with_1_last_read_std,Delta_with_1_last_read_median,Delta_with_1_last_read_unique,Delta_with_1_last_read_zeros_frac,Delta_with_1_last_read_entropy,Delta_with_1_last_read_mode,Delta_with_1_last_read_mode_count,Delta_with_1_last_read_ac_first_peak,Delta_with_1_last_read_fft_dom_bin,Delta_with_1_last_read_fft_dom_power,Delta_with_1_last_write_mean,Delta_with_1_last_write_std,Delta_with_1_last_write_median,Delta_with_1_last_write_unique,Delta_with_1_last_write_zeros_frac,Delta_with_1_last_write_entropy,Delta_with_1_last_write_mode,Delta_with_1_last_write_mode_count,Delta_with_1_last_write_ac_first_peak,Delta_with_1_last_write_fft_dom_bin,Delta_with_1_last_write_fft_dom_power,start,length,Target
0.969102050092842,9.732260237256554,0.0,46,0.26,2.8378029649131893,0.0,26,7,16,203.09554613796595,-1.775249675010798,6.281034200682747,-0.8047189562170501,27,0.2,2.7206828047733715,0.0,20,2,1,139.6504680366514,0,100,2
0.2019675585826036,2.4788851098110034,0.0,28,0.39,2.430368183028809,0.0,39,8,25,101.39068881390811,-0.185283020532412,2.0594779588712275,0.0,16,0.25,2.2394227681156647,1.6094379124341005,26,8,13,74.88342928613336,50,100,2
0.187851875190087,2.626281760518507,0.0,28,0.38,2.1472315238494173,0.0,38,8,25,111.11450275485927,-0.1956352305885756,2.136732796994359,0.0,16,0.26,2.24913415211433,0.0,26,8,12,75.24284542178331,100,100,2
0.1886912069994188,2.8121454243218627,0.0,30,0.36,2.428259035815078,0.0,36,8,25,122.01481833584364,-0.3050953812078486,2.239138653641586,0.0,17,0.25,2.259422768115389,-1.6094379124341005,25,8,13,78.511174376222,150,100,2
0.2055496808151798,2.874997738606263,0.0,30,0.37,2.412795954401388,0.0,37,8,25,120.81294319647016,-0.3545766458349933,2.2801477502318344,0.0,17,0.24,1.9127959544022108,-1.6094379124341005,26,8,12,78.45282202246096,200,100,2
0.20636736415159,2.86044032856418,0.0,28,0.39,2.380710161105456,0.0,39,8,25,116.70072691418962,-0.2927177977190206,2.279032435872422,0.0,16,0.25,1.897520139850759,1.6094379124341005,26,8,13,80.80531492451556,250,100,2
0.1906325631059181,2.9371203064303235,0.0,28,0.38,2.3969429078864843,0.0,38,8,25,123.54265595774228,-0.2829199421509638,2.319143502151592,0.0,16,0.26,1.8969429078483668,0.0,26,8,12,80.78024739208024,300,100,2
0.1907468692756935,3.0871478395712533,0.0,30,0.36,2.178547651855579,0.0,36,8,25,133.2516178831436,-0.3841127749859693,2.400532230700412,0.0,17,0.25,1.913373186404603,-1.6094379124341005,25,8,13,82.65466442925465,350,100,2
0.207078788355819,3.1166411979416875,0.0,30,0.37,2.4127959544402806,0.0,37,8,25,130.5455935089356,-0.4232206455190651,2.421470214685049,0.0,17,0.24,1.9127959544022108,-1.6094379124341005,26,8,12,82.46807109550518,400,100,2
0.2074377846317097,3.062985027580296,0.0,28,0.39,2.3807101611443806,0.0,39,8,25,124.55355041110144,-0.3482098232912984,2.398725827594172,0.0,16,0.25,1.897520139850759,1.6094379124341005,26,8,13,84.05835917069454,450,100,2
0.1914906455493376,3.1185882026977745,0.0,28,0.38,2.147231523927734,0.0,38,8,25,130.60414622013258,-0.3327675331014428,2.4276618240799115,0.0,16,0.26,1.8969429078483668,0.0,26,8,12,83.9074709411471,500,100,2
0.1914988314119489,3.2593933134924216,0.0,30,0.36,2.178547651855579,0.0,36,8,25,140.1489100207744,-0.4327967305778111,2.503214613067812,0.0,17,0.25,1.9133731864046035,-1.6094379124341005,25,8,13,85.30256821669535,550,100,2
0.2077079799148005,3.2757702574941594,0.0,30,0.37,2.412795954479174,0.0,37,8,25,136.855325580203,-0.4678386971063972,2.5158648031726547,0.0,17,0.24,1.9127959544022115,-1.6094379124341005,26,8,12,85.05840540821195,600,100,2
0.2079242766680539,3.202463758450794,0.0,28,0.39,2.380710161183305,0.0,39,8,25,129.88737311247402,-0.3859727278689274,2.4821169478485894,0.0,16,0.25,1.8975201398507588,1.6094379124341005,26,8,13,86.3152922309782,650,100,2
0.1919096537145093,3.24773256187191,0.0,28,0.38,2.396942907925393,0.0,38,8,25,135.5660875470213,-0.3678550945846287,2.505615416435227,0.0,16,0.26,1.8969429078483668,0.0,26,8,12,86.10272999263383,700,100,2
